incident_time,incident_number,incident_location,nature,incident_ori,day_of_week,time_of_day,latitude,longitude,side_of_town,weather_code,nature_count,incident_rank,location_count,location_rank,EMSSTAT
2024-03-01 13:58:00,2024-00014945,761 JENKINS AVE,Public Intoxication,OK0140200,6,13,35.2120929,-97.4409993,SE,0.0,4,229,1,138,False
2024-03-01 14:05:00,2024-00014944,968 24TH AVE NE,Traffic Stop,OK0140200,6,14,35.2298692,-97.4060193,NE,0.0,41,1,1,138,False
2024-03-01 14:13:00,2024-00014950,BNSF RR / W ACRES ST,Check Area,OK0140200,6,14,35.225674,-97.446147,NW,0.0,7,188,1,138,False
2024-03-01 14:13:00,2024-00004420,1818 W LINDSEY ST,Transfer/Interfacility,EMSSTAT,6,14,35.2038257,-97.4680732,SW,1.0,19,42,1,138,True
2024-03-01 14:15:00,2024-00014947,2330 CLASSEN BLVD,Traffic Stop,OK0140200,6,14,35.19728,-97.4267248,SE,1.0,41,1,1,138,False
2024-03-01 14:20:00,2024-00014948,2841 CLASSEN BLVD,COP Problem Solving,OK0140200,6,14,35.1891315,-97.4215122,SE,1.0,1,310,1,138,False
2024-03-01 14:27:00,2024-00014951,2536 CLASSEN BLVD,Traffic Stop,OK0140200,6,14,35.1943722,-97.4245795,SE,1.0,41,1,1,138,False
2024-03-01 14:33:00,2024-00003350,211 E MAIN ST,Falls,14005,6,14,35.2216986,-97.4416703,NE,0.0,15,61,2,62,True
2024-03-01 14:33:00,2024-00004421,211 E MAIN ST,Falls,EMSSTAT,6,14,35.2216986,-97.4416703,NE,0.0,15,61,2,62,True
2024-03-01 14:35:00,2024-00014953,E LINDSEY ST / JENKINS AVE,Contact a Subject,OK0140200,6,14,35.203838,-97.428534,SE,1.0,13,104,1,138,False
2024-03-01 14:37:00,2024-00004422,901 N PORTER AVE,Transfer/Interfacility,EMSSTAT,6,14,35.2302414,-97.4393147,NE,0.0,19,42,15,1,True
2024-03-01 14:38:00,2024-00003351,3402 CRAMPTON GAP WAY,Fire Alarm,14005,6,14,35.430978,-97.585466,NW,0.0,12,117,1,138,False
2024-03-01 14:40:00,2024-00014956,3015 TULIP CIR,Animal Injured,OK0140200,6,14,35.1831374,-97.2934031,SE,0.0,4,229,1,138,False
2024-03-01 14:41:00,2024-00014955,1809 STUBBEMAN AVE,Fight,OK0140200,6,14,35.243408,-97.4482645,NW,0.0,1,310,2,62,False
2024-03-01 14:42:00,2024-00014957,2611 BRIARCLIFF,Animal Vicious,OK0140200,6,14,35.2508891,-97.4158961,NE,0.0,1,310,1,138,False
2024-03-01 14:45:00,2024-00003352,ARKANSAS ST / 12TH AVE SE,MVA With Injuries,14005,6,14,35.207038,-97.427507,SE,1.0,8,180,3,44,True
2024-03-01 14:45:00,2024-00004423,ARKANSAS ST / 12TH AVE SE,MVA With Injuries,EMSSTAT,6,14,35.207038,-97.427507,SE,1.0,8,180,3,44,True
2024-03-01 14:45:00,2024-00014959,ARKANSAS ST / 12TH AVE SE,MVA Non Injury,OK0140200,6,14,35.207038,-97.427507,SE,1.0,5,214,3,44,True
2024-03-01 14:45:00,2024-00014958,PARSONS ST / CHAUTAUQUA AVE,Parking Problem,OK0140200,6,14,35.215725,-97.450071,SW,1.0,4,229,1,138,False
2024-03-01 14:50:00,2024-00014960,1550 24TH AVE NW,Larceny,OK0140200,6,14,35.2339466,-97.480338,NW,0.0,9,162,2,62,False
2024-03-01 15:12:00,2024-00014962,1616 ALAMEDA ST,Welfare Check,OK0140200,6,15,35.2182102,-97.3219496,SE,2.0,14,76,1,138,False
2024-03-01 15:15:00,2024-00014961,9850 E BOYD ST,Animal Trapped,OK0140200,6,15,35.21107,-97.2968734,SE,0.0,6,202,1,138,False
2024-03-01 15:18:00,2024-00014963,1502 E LINDSEY ST,Animal Complaint,OK0140200,6,15,35.2005285,-97.3465807,SE,0.0,3,273,1,138,False
2024-03-01 15:24:00,2024-00014964,E ROBINSON ST / N PORTER AVE,Welfare Check,OK0140200,6,15,35.232849,-97.439731,NE,3.0,14,76,1,138,False
2024-03-01 15:33:00,2024-00004425,3300 HEALTHPLEX PKWY,Transfer/Interfacility,EMSSTAT,6,15,35.2590797,-97.4893629,NW,2.0,19,42,6,16,True
2024-03-01 15:34:00,2024-00014965,N FLOOD AVE / W MAIN ST,Suspicious,OK0140200,6,15,35.218387,-97.453001,SW,3.0,11,141,1,138,False
2024-03-01 15:34:00,2024-00004424,3300 HEALTHPLEX PKWY,Transfer/Interfacility,EMSSTAT,6,15,35.2590797,-97.4893629,NW,2.0,19,42,6,16,True
2024-03-01 15:40:00,2024-00014966,809 BILOXI DR,Runaway or Lost Child,OK0140200,6,15,35.2086488,-97.4186778,SE,1.0,4,229,1,138,False
2024-03-01 15:41:00,2024-00014976,2808 DEWEY AVE,Harassment / Threats Report,OK0140200,6,15,35.1888027,-97.4323417,SE,1.0,4,229,1,138,False
2024-03-01 15:45:00,2024-00014994,516 DALTON LN,Hit and Run,OK0140200,6,15,35.242666,-97.463253,NW,3.0,3,273,1,138,False
2024-03-01 15:47:00,2024-00014967,201 REED AVE,Disturbance/Domestic,OK0140200,6,15,35.2234421,-97.4292667,NE,0.0,14,76,3,44,False
2024-03-01 15:49:00,2024-00014968,1109 N PORTER AVE,Animal Injured,OK0140200,6,15,35.2315784,-97.441173,NE,3.0,4,229,1,138,False
2024-03-01 15:55:00,2024-00004426,2900 JENKINS AVE,Stand By EMS,EMSSTAT,6,15,35.187095,-97.44155,SE,1.0,6,202,2,62,True
2024-03-01 15:56:00,2024-00014970,736 NANCY LYNN TER,Check Area,OK0140200,6,15,35.2102996,-97.4706533,SW,1.0,7,188,1,138,False
2024-03-01 15:58:00,2024-00014969,"215 N PONCA AVE, NORMAN",Follow Up,OK0140200,6,15,35.2254535,-97.4383025,NE,0.0,4,229,2,62,False
2024-03-01 15:58:00,2024-00003353,2200 W MAIN ST,Stroke,14005,6,15,35.218276,-97.473633,SW,1.0,1,310,2,62,True
2024-03-01 15:58:00,2024-00004427,2200 W MAIN ST,Sick Person,EMSSTAT,6,15,35.218276,-97.473633,SW,1.0,9,162,2,62,True
2024-03-01 16:01:00,2024-00003354,1719 24TH AVE SW,Unconscious/Fainting,14005,6,16,35.1976529,-97.4757539,SW,0.0,5,214,2,62,True
2024-03-01 16:01:00,2024-00004428,1719 24TH AVE SW,Unconscious/Fainting,EMSSTAT,6,16,35.1976529,-97.4757539,SW,0.0,5,214,2,62,True
2024-03-01 16:01:00,2024-00014972,2552 WEYMOUTH WAY,Suspicious,OK0140200,6,16,35.2517801,-97.4387832,NE,0.0,11,141,1,138,False
2024-03-01 16:05:00,2024-00014973,333 E BROOKS ST,Alarm,OK0140200,6,16,35.2075447,-97.4385995,SE,0.0,10,152,2,62,False
2024-03-01 16:07:00,2024-00014975,1501 72ND AVE NE,Animal Trapped,OK0140200,6,16,35.238318,-97.335542,NE,0.0,6,202,1,138,False
2024-03-01 16:11:00,2024-00014971,1809 STUBBEMAN AVE,COP Relationships,OK0140200,6,16,35.243408,-97.4482645,NW,0.0,1,310,2,62,False
2024-03-01 16:13:00,2024-00014974,24TH AVE NW / W MAIN ST,Contact a Subject,OK0140200,6,16,35.220942,-97.443244,NE,0.0,13,104,1,138,False
2024-03-01 16:30:00,2024-00014977,3099 60TH AVE NW,Traffic Stop,OK0140200,6,16,35.2577193,-97.5294872,NW,0.0,41,1,1,138,False
2024-03-01 16:31:00,2024-00014981,250 N COCKREL AVE,Contact a Subject,OK0140200,6,16,35.226225,-97.434181,NE,0.0,13,104,2,62,False
2024-03-01 16:32:00,2024-00014979,DRAKE DR / CLASSEN BLVD,MVA Non Injury,OK0140200,6,16,35.217337,-97.436366,SE,0.0,5,214,1,138,False
2024-03-01 16:40:00,2024-00003355,109 W GRAY ST,Falls,14005,6,16,35.2215699,-97.444874,NW,0.0,15,61,2,62,True
2024-03-01 16:40:00,2024-00004430,109 W GRAY ST,Falls,EMSSTAT,6,16,35.2215699,-97.444874,NW,0.0,15,61,2,62,True
2024-03-01 16:42:00,2024-00014978,4511 60TH AVE NW,Traffic Stop,OK0140200,6,16,35.2721951,-97.5295497,NW,0.0,41,1,1,138,False
2024-03-01 16:44:00,2024-00014980,201 REED AVE,Trespassing,OK0140200,6,16,35.2234421,-97.4292667,NE,0.0,12,117,3,44,False
2024-03-01 16:44:00,2024-00003356,2901 OAK TREE AVE,Falls,14005,6,16,35.183938,-97.423492,SE,2.0,15,61,4,28,True
2024-03-01 16:44:00,2024-00004431,2901 OAK TREE AVE,Falls,EMSSTAT,6,16,35.183938,-97.423492,SE,2.0,15,61,4,28,True
2024-03-01 16:48:00,2024-00014982,2710 SHORERIDGE AVE,Open Door/Premises Check,OK0140200,6,16,35.193044,-97.4748669,SW,0.0,2,288,1,138,False
2024-03-01 16:56:00,2024-00003357,301 TRIAD VILLAGE DR,Falls,14005,6,16,35.2153087,-97.4191984,SE,0.0,15,61,4,28,True
2024-03-01 16:56:00,2024-00004432,301 TRIAD VILLAGE DR,Falls,EMSSTAT,6,16,35.2153087,-97.4191984,SE,0.0,15,61,4,28,True
2024-03-01 17:03:00,2024-00014986,333 INTERSTATE DR,Larceny,OK0140200,6,17,35.2429131,-97.4849824,NW,0.0,9,162,1,138,False
2024-03-01 17:04:00,2024-00014983,2619 QUANAH PARKER TRL,Disturbance/Domestic,OK0140200,6,17,35.2515381,-97.4262604,NE,0.0,14,76,1,138,False
2024-03-01 17:07:00,2024-00014987,1030 MISSOURI ST,Animal Complaint,OK0140200,6,17,35.2046003,-97.4266812,SE,0.0,3,273,1,138,False
2024-03-01 17:07:00,2024-00014984,1243 ALAMEDA ST,Traffic Stop,OK0140200,6,17,35.2182102,-97.3219496,SE,2.0,41,1,1,138,False
2024-03-01 17:08:00,2024-00015025,3301 W MAIN ST,Fraud,OK0140200,6,17,35.2198435,-97.4906117,SW,0.0,4,229,1,138,False
2024-03-01 17:09:00,2024-00014985,911 W MAIN ST,Contact a Subject,OK0140200,6,17,35.2202939,-97.4567746,SW,0.0,13,104,2,62,False
2024-03-01 17:16:00,2024-00014992,RIDGE LAKE BLVD / SUMMIT CROSSING PKWY,Hit and Run,OK0140200,6,17,35.215221,-97.395792,SE,0.0,3,273,1,138,False
2024-03-01 17:19:00,2024-00015022,930 ED NOBLE DR,Supplement Report,OK0140200,6,17,35.207285,-97.482322,SW,0.0,7,188,2,62,False
2024-03-01 17:24:00,2024-00014993,333 E BROOKS ST,Check Area,OK0140200,6,17,35.2075447,-97.4385995,SE,0.0,7,188,2,62,False
2024-03-01 17:26:00,2024-00014988,1201 ALAMEDA ST,Traffic Stop,OK0140200,6,17,35.2182102,-97.3219496,SE,2.0,41,1,2,62,False
2024-03-01 17:28:00,2024-00014989,351 E ROBINSON ST,Trespassing,OK0140200,6,17,35.2329414,-97.4435638,NE,0.0,12,117,1,138,False
2024-03-01 17:31:00,2024-00014990,1216 36TH AVE NW,Traffic Stop,OK0140200,6,17,35.2331421,-97.4945668,NW,0.0,41,1,1,138,False
2024-03-01 17:40:00,2024-00014991,7296 E FRANKLIN RD,Traffic Stop,OK0140200,6,17,35.2761478,-97.3352023,NE,0.0,41,1,1,138,False
2024-03-01 17:40:00,2024-00004433,901 N PORTER AVE,Transfer/Interfacility,EMSSTAT,6,17,35.2302414,-97.4393147,NE,0.0,19,42,15,1,True
2024-03-01 17:40:00,2024-00014995,605 PEREGRINE DR,Larceny,OK0140200,6,17,35.1745646,-97.4298557,SE,0.0,9,162,1,138,False
2024-03-01 17:41:00,2024-00014997,317 WHITE ST,Trespassing,OK0140200,6,17,35.2129182,-97.4443997,SW,0.0,12,117,1,138,False
2024-03-01 17:47:00,2024-00015026,4309 MONTICELLO RD,Contact a Subject,OK0140200,6,17,35.220378,-97.50451,SW,0.0,13,104,1,138,False
2024-03-01 17:49:00,2024-00015003,901 N PORTER AVE,Escort/Transport,OK0140200,6,17,35.2302414,-97.4393147,NE,0.0,1,310,15,1,False
2024-03-01 17:56:00,2024-00015004,215 N PONCA AVE,Harassment / Threats Report,OK0140200,6,17,35.2254535,-97.4383025,NE,0.0,4,229,1,138,False
2024-03-01 17:56:00,2024-00014996,4803 HOSHALL AVE,Traffic Stop,OK0140200,6,17,35.2763673,-97.3340597,NE,0.0,41,1,1,138,False
2024-03-01 18:01:00,2024-00014998,131 24TH AVE NW,Traffic Stop,OK0140200,6,18,35.2187892,-97.4765457,SW,0.0,41,1,1,138,False
2024-03-01 18:03:00,2024-00014999,E BOYD ST / CLASSEN BLVD,Welfare Check,OK0140200,6,18,35.217337,-97.436366,SE,0.0,14,76,1,138,False
2024-03-01 18:07:00,2024-00015002,901 N PORTER AVE,Welfare Check,OK0140200,6,18,35.2302414,-97.4393147,NE,0.0,14,76,15,1,False
2024-03-01 18:08:00,2024-00015000,1321 N PORTER AVE,Traffic Stop,OK0140200,6,18,35.2331664,-97.441174,NE,0.0,41,1,1,138,False
2024-03-01 18:09:00,2024-00015001,SHILOH DR / BRANDON CIR,Traffic Stop,OK0140200,6,18,35.216282,-97.416393,SE,0.0,41,1,1,138,False
2024-03-01 18:13:00,2024-00015005,N FLOOD AVE / W ROBINSON ST,Hit and Run,OK0140200,6,18,35.232903,-97.451278,NW,0.0,3,273,1,138,False
2024-03-01 18:21:00,2024-00015006,401 W MAIN ST,Alarm,OK0140200,6,18,35.218944,-97.448268,SW,0.0,10,152,1,138,False
2024-03-01 18:22:00,2024-00003358,1650 24TH AVE NW,Fire Alarm,14005,6,18,35.2339466,-97.480338,NW,0.0,12,117,1,138,False
2024-03-01 18:31:00,2024-00003359,15700 E STATE HWY 9 HWY,Sick Person,14005,6,18,35.190262,-97.256692,SE,0.0,9,162,2,62,True
2024-03-01 18:31:00,2024-00004434,15700 E STATE HWY 9 HWY,Sick Person,EMSSTAT,6,18,35.190262,-97.256692,SE,0.0,9,162,2,62,True
2024-03-01 18:32:00,2024-00015007,7550 VISTA SPRINGS DR,Alarm Holdup/Panic,OK0140200,6,18,35.230899,-97.3300519,NE,0.0,3,273,1,138,False
2024-03-01 18:35:00,2024-00015008,101 N PORTER AVE,Runaway or Lost Child,OK0140200,6,18,35.222809,-97.4391,NE,0.0,4,229,1,138,False
2024-03-01 18:44:00,2024-00015009,1820 LEGACY PARK DR,Traffic Stop,OK0140200,6,18,35.2400014,-97.4835925,NW,0.0,41,1,1,138,False
2024-03-01 18:47:00,2024-00003360,4000 THUNDERBIRD ST,Convulsion/Seizure,14005,6,18,35.25804,-97.250979,NE,0.0,2,288,2,62,True
2024-03-01 18:47:00,2024-00004435,4000 THUNDERBIRD ST,Convulsion/Seizure,EMSSTAT,6,18,35.25804,-97.250979,NE,0.0,2,288,2,62,True
2024-03-01 18:53:00,2024-00015010,1673 24TH AVE NW,Suspicious,OK0140200,6,18,35.2339466,-97.480338,NW,0.0,11,141,1,138,False
2024-03-01 19:04:00,2024-00003361,QUAIL CREEK DR / E STATE HWY 9 HWY,MVA With Injuries,14005,6,19,35.194635,-97.35465,SE,0.0,8,180,6,16,True
2024-03-01 19:04:00,2024-00004436,QUAIL CREEK DR / E STATE HWY 9 HWY,MVA With Injuries,EMSSTAT,6,19,35.194635,-97.35465,SE,0.0,8,180,6,16,True
2024-03-01 19:04:00,2024-00004437,QUAIL CREEK DR / E STATE HWY 9 HWY,MVA With Injuries,EMSSTAT,6,19,35.194635,-97.35465,SE,0.0,8,180,6,16,True
2024-03-01 19:04:00,2024-00004446,QUAIL CREEK DR / E STATE HWY 9 HWY,MVA With Injuries,EMSSTAT,6,19,35.194635,-97.35465,SE,0.0,8,180,6,16,True
2024-03-01 19:04:00,2024-00004447,QUAIL CREEK DR / E STATE HWY 9 HWY,MVA With Injuries,EMSSTAT,6,19,35.194635,-97.35465,SE,0.0,8,180,6,16,True
2024-03-01 19:04:00,2024-00015011,QUAIL CREEK DR / E STATE HWY 9 HWY,MVA With Injuries,OK0140200,6,19,35.194635,-97.35465,SE,0.0,8,180,6,16,True
2024-03-01 19:13:00,2024-00015012,201 W GRAY ST,Follow Up,OK0140200,6,19,35.2219801,-97.4472433,NW,0.0,4,229,1,138,False
2024-03-01 19:13:00,2024-00015013,1411 REBECCA LN,Disturbance/Domestic,OK0140200,6,19,35.202473,-97.46238,SW,0.0,14,76,1,138,False
2024-03-01 19:16:00,2024-00003362,744 ELM AVE,Fire Alarm,14005,6,19,35.2066546,-97.4479796,SW,0.0,12,117,1,138,False
2024-03-01 19:31:00,2024-00015014,207 E MAIN ST,Alarm Holdup/Panic,OK0140200,6,19,35.22168,-97.4417138,NE,0.0,3,273,2,62,False
2024-03-01 19:36:00,2024-00015020,901 N PORTER AVE,Check Area,OK0140200,6,19,35.2302414,-97.4393147,NE,0.0,7,188,15,1,False
2024-03-01 19:40:00,2024-00015015,207 E MAIN ST,Public Intoxication,OK0140200,6,19,35.22168,-97.4417138,NE,0.0,4,229,2,62,False
2024-03-01 20:01:00,2024-00015016,817 BILOXI DR,Disturbance/Domestic,OK0140200,6,20,35.2084735,-97.418761,SE,0.0,14,76,1,138,False
2024-03-01 20:04:00,2024-00015021,2815 DEWEY AVE,Noise Complaint,OK0140200,6,20,35.186962,-97.4321243,SE,0.0,2,288,1,138,False
2024-03-01 20:04:00,2024-00003363,1050 RAMBLING OAKS DR,Heart Problems/AICD,14005,6,20,35.2311494,-97.4904641,NW,0.0,4,229,2,62,True
2024-03-01 20:04:00,2024-00004438,1050 RAMBLING OAKS DR,Heart Problems/AICD,EMSSTAT,6,20,35.2311494,-97.4904641,NW,0.0,4,229,2,62,True
2024-03-01 20:06:00,2024-00003364,1400 12TH AVE SE,Fire Alarm,14005,6,20,35.201215,-97.42372,SE,0.0,12,117,1,138,False
2024-03-01 20:06:00,2024-00015017,800 LEXINGTON ST,Disturbance/Domestic,OK0140200,6,20,35.2401617,-97.4556745,NW,0.0,14,76,2,62,False
2024-03-01 20:14:00,2024-00004439,901 N PORTER AVE,Transfer/Interfacility,EMSSTAT,6,20,35.2302414,-97.4393147,NE,0.0,19,42,15,1,True
2024-03-01 20:18:00,2024-00015019,3325 CHARDONNAY LN,Alarm,OK0140200,6,20,35.2588589,-97.4407104,NE,0.0,10,152,1,138,False
2024-03-01 20:21:00,2024-00015018,401 12TH AVE SE,Welfare Check,OK0140200,6,20,35.2131413,-97.4219635,SE,0.0,14,76,1,138,False
2024-03-01 21:02:00,2024-00004441,901 N PORTER AVE,Transfer/Interfacility,EMSSTAT,6,21,35.2302414,-97.4393147,NE,0.0,19,42,15,1,True
2024-03-01 21:03:00,2024-00004440,2900 JENKINS AVE,Stand By EMS,EMSSTAT,6,21,35.187095,-97.44155,SE,1.0,6,202,2,62,True
2024-03-01 21:05:00,2024-00004442,700 S TELEPHONE RD,Transfer/Interfacility,EMSSTAT,6,21,35.29368,-97.494397,NW,0.0,19,42,1,138,True
2024-03-01 21:11:00,2024-00015023,731 W MAIN ST,Trespassing,OK0140200,6,21,35.2184718,-97.4533769,SW,0.0,12,117,1,138,False
2024-03-01 21:12:00,2024-00003365,3001 PHEASANT RUN RD,Sick Person,14005,6,21,35.23574,-97.48688,NW,0.0,9,162,4,28,True
2024-03-01 21:12:00,2024-00004443,3001 PHEASANT RUN RD,Sick Person,EMSSTAT,6,21,35.23574,-97.48688,NW,0.0,9,162,4,28,True
2024-03-01 21:18:00,2024-00003366,1320 COLLEGE AVE,Fire Alarm,14005,6,21,35.1981321,-97.4491098,SW,0.0,12,117,1,138,False
2024-03-01 21:20:00,2024-00015024,1412 LAKECREST DR,Disturbance/Domestic,OK0140200,6,21,35.2355999,-97.4200561,NE,0.0,14,76,1,138,False
2024-03-01 21:25:00,2024-00004444,901 N PORTER AVE,Transfer/Interfacility,EMSSTAT,6,21,35.2302414,-97.4393147,NE,0.0,19,42,15,1,True
2024-03-01 21:57:00,2024-00015027,W ROBINSON ST / N INTERSTATE DR,Road Rage,OK0140200,6,21,35.218457,-97.490052,SW,0.0,1,310,1,138,False
2024-03-01 22:11:00,2024-00015028,W LINDSEY ST / MCGEE DR,Traffic Stop,OK0140200,6,22,35.203872,-97.445382,SW,0.0,41,1,1,138,False
2024-03-01 22:11:00,2024-00015060,RENAISSANCE DR / CLASSEN BLVD,Animal Injured,OK0140200,6,22,35.180011,-97.415739,SE,0.0,4,229,1,138,False
2024-03-01 22:19:00,2024-00015029,24TH AVE SW / BEVERLY HILLS ST,Traffic Stop,OK0140200,6,22,35.200686,-97.459004,SW,0.0,41,1,1,138,False
2024-03-01 22:21:00,2024-00004445,901 N PORTER AVE,Transfer/Interfacility,EMSSTAT,6,22,35.2302414,-97.4393147,NE,0.0,19,42,15,1,True
2024-03-01 22:23:00,2024-00015030,566 BUCHANAN AVE,Alarm,OK0140200,6,22,35.2117832,-97.4447493,SW,0.0,10,152,1,138,False
2024-03-01 22:28:00,2024-00015031,12TH AVE NE / E ROBINSON ST,Drunk Driver,OK0140200,6,22,35.232849,-97.439731,NE,3.0,1,310,1,138,False
2024-03-01 22:29:00,2024-00015034,3001 PHEASANT RUN RD,Welfare Check,OK0140200,6,22,35.23574,-97.48688,NW,0.0,14,76,4,28,False
2024-03-01 22:32:00,2024-00015032,1111 OAK TREE AVE,Contact a Subject,OK0140200,6,22,35.1915781,-97.4258583,SE,0.0,13,104,1,138,False
2024-03-01 22:35:00,2024-00015033,960 ED NOBLE DR,Suspicious,OK0140200,6,22,35.206887,-97.482252,SW,0.0,11,141,1,138,False
2024-03-01 22:50:00,2024-00015035,462 E BOYD ST,Traffic Stop,OK0140200,6,22,35.2110271,-97.4368042,SE,0.0,41,1,1,138,False
2024-03-01 22:53:00,2024-00015036,2409 GLEN OAKS DR,Runaway or Lost Child,OK0140200,6,22,35.2013892,-97.4054564,SE,0.0,4,229,1,138,False
2024-03-01 22:56:00,2024-00015037,1102 E MAIN ST,Traffic Stop,OK0140200,6,22,35.2255421,-97.4282302,NE,0.0,41,1,1,138,False
2024-03-01 23:08:00,2024-00015038,627 RANCHO DR,Traffic Stop,OK0140200,6,23,35.2175882,-97.4266087,SE,0.0,41,1,1,138,False
2024-03-01 23:13:00,2024-00015039,CLASSEN BLVD / E BROOKS ST,Traffic Stop,OK0140200,6,23,35.217337,-97.436366,SE,0.0,41,1,1,138,False
2024-03-01 23:14:00,2024-00015040,N JAMES GARNER AVE / W MAIN ST,Traffic Stop,OK0140200,6,23,35.220673,-97.44392,SW,0.0,41,1,1,138,False
2024-03-01 23:19:00,2024-00015054,600 PARKSIDE DR,Check Area,OK0140200,6,23,35.226503,-97.501657,NW,0.0,7,188,1,138,False
2024-03-01 23:22:00,2024-00015041,1157 24TH AVE NW,Traffic Stop,OK0140200,6,23,35.2319093,-97.4804949,NW,0.0,41,1,1,138,False
2024-03-01 23:25:00,2024-00015042,2550 MOUNT WILLIAMS DR,Disturbance/Domestic,OK0140200,6,23,35.2375278,-97.4787989,NW,0.0,14,76,2,62,False
2024-03-01 23:29:00,2024-00015043,BILOXI DR / E BROOKS ST,Motorist Assist,OK0140200,6,23,35.207465,-97.440061,SE,0.0,3,273,1,138,False
2024-03-01 23:29:00,2024-00015044,4701 HERITAGE PLACE DR,Disturbance/Domestic,OK0140200,6,23,35.220863,-97.5106854,NW,0.0,14,76,1,138,False
2024-03-01 23:39:00,2024-00015052,1112 E BOYD ST,Loud Party,OK0140200,6,23,35.2113446,-97.4246203,SE,0.0,1,310,1,138,False
2024-03-01 23:42:00,2024-00003367,529 BUCHANAN AVE,Assault EMS Needed,14005,6,23,35.2124174,-97.444551,SW,0.0,2,288,3,44,True
2024-03-01 23:42:00,2024-00004448,529 BUCHANAN AVE,Assault EMS Needed,EMSSTAT,6,23,35.2124174,-97.444551,SW,0.0,2,288,3,44,True
2024-03-01 23:42:00,2024-00015046,529 BUCHANAN AVE,Disturbance/Domestic,OK0140200,6,23,35.2124174,-97.444551,SW,0.0,14,76,3,44,True
2024-03-01 23:48:00,2024-00003368,1016 26TH AVE NW,Fire Alarm,14005,6,23,35.2303581,-97.482929,NW,0.0,12,117,1,138,False
2024-03-01 23:49:00,2024-00015049,901 N PORTER AVE,Suspicious,OK0140200,6,23,35.2302414,-97.4393147,NE,0.0,11,141,15,1,False
2024-03-01 23:50:00,2024-00015047,3001 PHEASANT RUN RD,Burglary,OK0140200,6,23,35.23574,-97.48688,NW,0.0,5,214,4,28,False
2024-03-01 23:54:00,2024-00015048,W EUFAULA ST / S SANTA FE AVE,Traffic Stop,OK0140200,6,23,35.220087,-97.445341,SW,0.0,41,1,1,138,False
2024-03-01 23:55:00,2024-00015057,11401 E INDIAN HILLS RD,Suspicious,OK0140200,6,23,35.292067,-97.272319,NE,0.0,11,141,1,138,False
2024-03-01 23:59:00,2024-00015050,3450 CHAUTAUQUA AVE,Alarm,OK0140200,6,23,35.1810962,-97.4509935,SW,0.0,10,152,1,138,False
2024-03-01 23:59:00,2024-00004449,3300 HEALTHPLEX PKWY,Transfer/Interfacility,EMSSTAT,6,23,35.2590797,-97.4893629,NW,2.0,19,42,6,16,True
